Symbol,ceiling,floor,ref_price,prior_close_price,match_price,match_vol,accumulated_volume,accumulated_value,avg_match_price,highest,lowest,foreign_buy_volume,foreign_sell_volume,current_room,total_room,total_accumulated_value,total_accumulated_volume,reference_price
CPOW2315,1070,230,650,650,680,100,29000,18,653.793103448276,690,630,0,0,2978000,3000000,18.960000000000004,290.0,650.0
COM,30450,26550,28500,28500,30300,100,1100,31,28663.636363636364,30300,28500,0,0,6889447,6919107,31.53,11.0,28500.0
CNG,37750,32850,35300,35300,35400,9000,124500,4386,35228.9156626506,35550,35100,0,29000,16147561,17198816,4386.6349999999975,1245.0,35300.0
CMX,8570,7450,8010,8010,8020,100,137400,1100,8005.822416302765,8050,8000,9200,0,33524242,50949495,1100.2239999999995,1374.0,8010.0
CMWG2404,1160,10,30,30,10,1000,1008300,10,9.999999999999998,10,10,0,0,25000000,25000000,10.082999999999998,10083.0,30.0
CMWG2403,2710,910,1810,1810,1510,100,1765900,2679,1517.073446967552,1640,1420,0,0,15000000,15000000,2679.042,17659.0,1810.0
CMWG2402,2210,410,1310,1310,1000,2000,1879500,1952,1038.5740888534185,1340,940,0,0,15000000,15000000,1952.092999999999,18795.0,1310.0
CMWG2401,3280,1020,2150,2150,2000,28400,1593400,3101,1946.1528806326096,2150,1100,140000,0,9540000,10000000,3101.3910000000024,15934.0,2150.0
CMWG2314,2030,1130,1580,1580,1490,6900,7602600,11469,1508.5628600741852,1590,1460,0,0,40000000,40000000,11469.313999999997,76026.0,1580.0
CMV,10000,8740,9390,9390,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,9000.0
CMSN2403,1360,10,320,320,400,100,3811200,1496,392.527287993283,430,320,0,0,15000000,15000000,1496.1019999999996,38112.0,320.0
CMSN2402,1360,10,320,320,420,300,1315000,511,388.5931558935361,590,320,0,0,18000000,18000000,511.7099999999998,13150.0,320.0
CMSN2401,1620,320,970,970,1020,3200,289000,285,986.159169550173,1030,940,0,0,6962500,7000000,285.586,2890.0,970.0
CMSN2317,1350,50,700,700,700,300,400,0,700.0000000000001,700,700,0,0,2000000,2000000,0.28,4.0,700.0
CMSN2313,0,0,10,10,0,0,0,0,0.0,0,0,0,0,25000000,25000000,0.0,0.0,10.0
CMG,53100,46250,49700,49700,51000,30100,351800,17839,50707.78851620239,51200,49750,200,9900,13487102,95219648,17839.744999999977,3518.0,49700.0
CMBB2404,2750,1010,1880,1880,1910,15000,1158100,2217,1914.342457473448,1950,1850,0,0,7000000,7000000,2217.133,11581.0,1880.0
CMBB2403,2410,670,1540,1540,1630,1400,289700,473,1632.7235070762858,1650,1540,0,0,7000000,7000000,473.11500000000007,2897.0,1540.0
CMBB2402,2870,1090,1980,1980,2070,5000,455100,935,2054.493517908152,2090,1940,0,0,9806800,11000000,935.631,4551.0,1980.0
CMBB2315,2050,1170,1610,1610,1680,2000,866800,1426,1645.131518227965,1700,1610,0,0,19975900,20000000,1426.5639999999996,8668.0,1610.0
CLW,46350,40350,43350,43350,0,0,0,0,0.0,0,0,0,0,5746510,6370000,0.0,0.0,46600.0
CLL,41050,35750,38400,38400,38450,200,200,7,38450.0,38450,38450,0,0,13060399,16660000,7.69,2.0,38400.0
CLC,47050,40950,44000,44000,44000,400,2400,105,44041.66666666667,44050,44000,0,0,12244635,12841715,105.70000000000002,24.0,44000.0
CKG,28300,24600,26450,26450,26500,4500,357700,9479,26499.86021805983,26700,26300,0,0,0,0,9479.970000000003,3577.0,26450.0
CII,16300,14200,15250,15250,15400,197600,1578700,24256,15364.540444669665,15450,15300,600,3610,109541345,127511245,24256.98999999996,15787.0,15250.0
CIG,5720,4980,5350,5350,5350,500,72800,390,5357.142857142857,5430,5300,0,0,0,0,390.8000000000001,728.0,5350.0
CHPG2405,980,10,60,60,60,42500,2400300,154,64.15864683581219,70,50,0,0,18000000,18000000,154.16200000000003,24003.0,60.0
CHPG2404,930,10,10,10,10,1500000,1522300,15,10.0,10,10,0,0,20000000,20000000,15.223,15223.0,10.0
CHPG2403,900,10,440,440,460,2300,542600,243,447.84371544415774,480,440,0,0,14447000,15000000,243.987,5426.0,440.0
CHPG2402,2200,860,1530,1530,1590,15200,712900,1123,1575.2559966334688,1610,1520,0,0,10500000,10500000,1123.2759999999996,7129.0,1530.0
CHPG2342,900,500,700,700,710,300,126600,84,663.5071090047394,720,610,0,0,8000000,8000000,84.50899999999999,1266.0,700.0
CHPG2339,2320,300,1310,1310,1460,100,571900,820,1433.8171008917643,1470,1350,275300,287400,1585100,3000000,820.4140000000001,5719.0,1310.0
CHPG2334,760,260,510,510,500,9300,436500,218,499.42726231386024,520,490,0,0,25000000,25000000,218.63400000000007,4365.0,510.0
CHPG2333,890,230,560,560,560,1000,280800,156,555.5555555555555,570,550,0,0,21000000,21000000,156.9060000000001,2808.0,560.0
CHPG2332,720,60,390,390,430,100,1354900,560,413.31463576647724,430,400,0,0,21000000,21000000,560.9209999999991,13549.0,390.0
CHPG2331,0,0,140,140,0,0,0,0,0.0,0,0,0,0,23000000,23000000,0.0,0.0,140.0
CHP,35050,30550,32800,32800,32700,200,200,6,32700.0,32700,32700,0,0,0,0,6.54,2.0,32800.0
CFPT2401,2750,610,1680,1680,1770,4000,427200,741,1734.5505617977528,1780,1680,0,0,7000000,7000000,741.9240000000002,4272.0,1680.0
CFPT2317,4370,2950,3660,3660,3710,5000,199200,738,3704.8192771084337,3710,3620,0,0,4999100,5000000,738.044,1992.0,3660.0
CFPT2314,6950,4810,5880,5880,6020,10900,228600,1362,5958.0052493438325,6020,5880,0,0,10923700,11000000,1362.7360000000006,2286.0,5880.0
CDC,18500,16100,17300,17300,17300,1100,452100,7775,17197.522671975228,17350,17150,80500,0,10532939,10774470,7775.319999999999,4521.0,17300.0
CCL,9580,8340,8960,8960,9020,13000,111900,1008,9008.042895442359,9080,8940,0,0,28919181,29790709,1008.8929999999996,1119.0,8960.0
CCI,22400,19500,20950,20950,21000,100,5100,100,19607.843137254902,21000,19600,0,0,0,0,100.49499999999998,51.0,20950.0
CACB2402,900,10,30,30,70,100,677800,19,28.031867807612866,80,10,0,0,20000000,20000000,19.318999999999996,6778.0,30.0
CACB2305,0,0,1090,1090,0,0,0,0,0.0,0,0,0,0,25000000,25000000,0.0,0.0,1090.0
C47,6500,5660,6080,6080,6100,1200,68300,414,6061.493411420205,6100,6050,0,0,0,0,414.991,683.0,6080.0
C32,18700,16300,17500,17500,17600,100,5500,96,17503.636363636364,17600,17500,0,0,7354363,7515072,96.27,55.0,17500.0
BWE,48450,42150,45300,45300,45000,12700,116400,5266,45240.54982817869,45350,45000,2000,34200,80340292,107765035,5266.410000000002,1164.0,45300.0
BVH,45950,39950,42950,42950,43250,30200,314600,13533,43016.52892561984,43250,42850,5300,20250,167202444,363738154,13533.405000000004,3146.0,42950.0
BTT,38400,33400,35900,35900,36200,1100,1200,43,36175.0,36200,35900,0,0,0,0,43.41,12.0,35900.0
BTP,13900,12100,13000,13000,12950,100,10700,137,12803.73831775701,13000,12700,0,0,24418734,29637944,137.285,107.0,13000.0
BSI,54100,47100,50600,50600,51300,20300,665500,33819,50817.430503380914,51500,50400,118700,42500,133223329,223060701,33819.42000000015,6655.0,50600.0
BRC,13800,12000,12900,12900,12800,500,15200,195,12828.947368421053,13000,12600,100,0,6050588,6187498,195.71499999999997,152.0,12900.0
BMP,130100,113100,121600,121600,121600,18300,331100,40027,120890.96949562065,121600,119300,123800,71700,12796849,81860938,40027.5600000003,3311.0,121600.0
BMI,23000,20000,21500,21500,21500,37800,72900,1563,21440.329218106996,21500,21350,39135,35600,22303768,59086849,1563.8449999999998,729.0,21500.0
BMC,23400,20400,21900,21900,22300,2500,191600,4287,22374.739039665972,22800,21900,300,0,5462371,6072388,4287.075,1916.0,21900.0
BKG,3750,3270,3510,3510,3480,1600,38700,134,3462.532299741602,3510,3460,0,0,35714840,35804510,134.45000000000002,387.0,3510.0
BID,52300,45500,48900,48900,49450,201900,2190900,107831,49217.673102378016,49600,48800,56046,583761,732456293,1710130770,107831.08999999998,21909.0,48900.0
BIC,33700,29300,31500,31500,31500,100,21200,663,31273.584905660377,31550,31200,8100,0,4502565,57465678,663.6899999999997,212.0,31500.0
BHN,40100,34900,37500,37500,37500,100,100,3,37500.0,37500,37500,0,0,72863790,113582000,3.75,1.0,37500.0
BFC,43000,37400,40200,40200,41050,9400,480700,19579,40730.18514666112,41300,40000,93400,3500,25912726,28583996,19579.700000000008,4807.0,40200.0
BCM,73500,63900,68700,68700,68400,13200,303300,20796,68565.77645895153,69200,68100,21500,80100,330694461,351900000,20796.899999999965,3033.0,68700.0
BCG,6760,5880,6320,6320,6380,169400,1904900,12114,6359.388944301538,6380,6330,3100,1400,429805258,440105322,12114.566000000086,19049.0,6320.0
BCE,6080,5300,5690,5690,5670,200,12400,68,5552.3387096774195,5680,5500,0,0,16582660,17150000,68.849,124.0,5690.0
BBC,52900,46050,49500,49500,48550,100,100,4,48550.00000000001,48550,48550,0,0,9240233,9376343,4.855,1.0,49500.0
BAF,23750,20650,22200,22200,22550,125300,4878400,109040,22351.590685470645,22600,22000,240000,0,117025654,119510821,109040.8900000001,48784.0,22200.0
AST,59000,51400,55200,55200,56500,100,16400,907,55304.87804878049,56900,55200,0,100,2471865,22050000,907.9899999999999,164.0,55200.0
ASP,4370,3810,4090,4090,4040,100,110900,443,3994.589720468891,4060,3970,0,0,10251,18296565,443.002,1109.0,4090.0
ASM,9730,8470,9100,9100,9120,10500,367400,3352,9123.571039738705,9180,9110,400,43300,135214204,181387342,3352.7869999999975,3674.0,9100.0
ASG,20300,17700,19000,19000,19250,400,900,17,19133.333333333332,19250,18950,0,0,26568524,27235400,17.22,9.0,19000.0
APH,6800,5920,6360,6360,6370,11500,401600,2554,6359.561752988047,6410,6250,40400,41600,174158109,243884268,2554.5729999999985,4016.0,6360.0
APG,10250,8930,9600,9600,9780,6200,221400,2154,9728.9972899729,9800,9700,74300,0,202778922,223621942,2154.560999999999,2214.0,9600.0
ANV,35450,30850,33150,33150,33650,23300,579500,19452,33566.86798964625,33900,33250,64800,100,64336833,65434416,19452.719999999954,5795.0,33150.0
AGR,19600,17100,18350,18350,18550,57600,902700,16543,18326.132712972194,18550,18150,100,2000,214788996,215391309,16543.27999999999,9027.0,18350.0
AGM,4050,3530,3790,3790,3770,5600,63900,238,3724.569640062598,3780,3710,0,0,0,0,238.95700000000008,639.0,3790.0
AGG,17000,14800,15900,15900,15900,26300,221500,3547,16013.54401805869,16150,15900,0,6800,76767248,78198640,3547.835,2215.0,15900.0
ADS,11200,9770,10500,10500,10300,13700,135200,1398,10340.236686390532,10500,10250,0,0,38066239,38197363,1398.4649999999988,1352.0,10500.0
ADP,32600,28400,30500,30500,31000,100,9100,274,30109.89010989011,31000,30100,0,0,22840610,23039850,274.90500000000003,91.0,30500.0
ADG,12750,11150,11950,11950,0,0,0,0,0.0,0,0,0,0,3924782,13897338,0.0,0.0,11800.0
ACL,12600,11000,11800,11800,11850,400,4600,54,11806.521739130434,11850,11800,0,0,18694113,19832876,54.309999999999995,46.0,11800.0
ACG,44900,39100,42000,42000,41950,300,8300,347,41807.22891566265,42950,41300,0,0,17284364,75393973,347.88,83.0,42000.0
ACC,15000,13100,14050,14050,14850,1000,114000,1661,14570.17543859649,15000,14100,0,25000,0,0,1661.039999999999,1140.0,14050.0
ACB,27250,23750,25500,25500,26250,1341800,20003200,520568,26024.236122220445,26250,25550,501745,500000,0,1339997373,520568.4249999829,200032.0,25500.0
ABT,42150,36650,39400,39400,39000,2200,5700,222,39099.12280701754,40400,39000,0,0,6863489,7193603,222.865,57.0,39400.0
ABS,4450,3870,4160,4160,4150,5800,92500,385,4162.1621621621625,4230,4150,0,0,0,0,385.8129999999999,925.0,4160.0
ABR,15850,13850,14850,14850,14850,700,1000,14,14850.0,14850,14850,0,0,121200,9800000,14.85,10.0,14850.0
AAT,3710,3230,3470,3470,3500,2000,59500,209,3512.6050420168067,3680,3450,0,0,34826800,35409551,209.74199999999993,595.0,3470.0
AAM,7710,6710,7210,7210,7450,200,300,2,7450.0,7450,7450,0,0,5937864,6049741,2.235,3.0,7210.0
AAA,10050,8770,9430,9430,9580,107000,1802200,17119,9498.945732993008,9580,9430,12200,41700,374148156,382274496,17119.031999999967,18022.0,9430.0
